lhs	op	rhs	label	est	se	z	pvalue	std.lv	std.all	std.nox
Belong	=~	sbvalued		1	0	NA	NA	0.626870321427628	0.851157117692806	0.851157117692806
Belong	=~	sbmyself		0.987200540808475	0.0224849788918803	43.9048907075012	0	0.618846720330137	0.815312378528029	0.815312378528029
Belong	=~	sbcommunity		1.03573121889568	0.0215867484684992	47.9799549435197	0	0.649269162101766	0.890175664971304	0.890175664971304
Gains	=~	pganalyze		1	0	NA	NA	0.518238495584329	0.725557667860172	0.725557667860172
Gains	=~	pgthink		1.0056322025905	0.0292057135823391	34.4327215205799	0	0.521157319781656	0.786479651003097	0.786479651003097
Gains	=~	pgwork		0.95763855403631	0.0295880614966561	32.365707842825	0	0.49628516355733	0.73480323281541	0.73480323281541
Gains	=~	pgvalues		1.00169501346017	0.0301075391528806	33.2705708152946	0	0.519116916809921	0.720586297674808	0.720586297674808
Gains	=~	pgprobsolve		1.04002359108144	0.0305780135387311	34.0121371770641	0	0.538980261214259	0.778516600387966	0.778516600387966
SupportEnv	=~	SEacademic		1	0	NA	NA	0.591111151266074	0.814565992968722	0.814565992968722
SupportEnv	=~	SEwellness		0.994234187132277	0.0236277344005893	42.0791164432371	0	0.587702914983849	0.811401914613911	0.811401914613911
SupportEnv	=~	SEnonacad		0.981421371258987	0.024169189779482	40.6063000130913	0	0.580129116642028	0.760598779289269	0.760598779289269
SupportEnv	=~	SEactivities		1.02796646036413	0.0268103503758828	38.3421494293054	0	0.607642437848753	0.745404022180009	0.745404022180009
SupportEnv	=~	SEdiverse		1.00117690792694	0.0252336858407874	39.6762056183107	0	0.5918068346657	0.777334516331437	0.777334516331437
Satisf	=~	sameinst		1	0	NA	NA	0.560816903918055	0.861537440241051	0.861537440241051
Satisf	=~	evalexp		0.998762275434659	0.0406540335465726	24.5673599469655	0	0.560122767059417	0.854162555873394	0.854162555873394
DevAdj	=~	Belong		1	0	NA	NA	0.38134991636314	0.38134991636314	0.38134991636314
DevAdj	=~	Gains		0.694832277407094	0.0647640258038612	10.7286764339111	0	0.320517450352161	0.320517450352161	0.320517450352161
DevAdj	=~	SupportEnv		0.888823422672766	0.0754061324894151	11.7871503726508	0	0.359457627046462	0.359457627046462	0.359457627046462
DevAdj	=~	Satisf		1.05612015386471	0.0829475899455038	12.7323790185896	0	0.450187673372745	0.450187673372745	0.450187673372745
EmoDiss	=~	MHWdacad		1	0	NA	NA	0.935827815842134	0.894376738309921	0.894376738309921
EmoDiss	=~	MHWdlonely		0.9921934496735	0.0153515142910631	64.6316337829361	0	0.928522228900824	0.916485343044521	0.916485343044521
EmoDiss	=~	MHWdmental		1.00466857336096	0.0146279827483239	68.6812796163622	0	0.94019679665362	0.932158610204127	0.932158610204127
EmoDiss	=~	MHWdexhaust		0.99512464705116	0.0147597235991393	67.4216316021793	0	0.931265324940562	0.921583960688155	0.921583960688155
EmoDiss	=~	MHWdsleep		1.00871793353727	0.0158494928155075	63.6435465335721	0	0.943986300542972	0.910446223306234	0.910446223306234
EmoDiss	=~	MHWdfinancial		0.983356821254686	0.0175287553858303	56.0996374020713	0	0.920252666228236	0.829931288977602	0.829931288977602
QualEngag	=~	QIadmin		1	0	NA	NA	1.0043140910413	0.894474747230159	0.894474747230159
QualEngag	=~	QIstudent		0.996383039607216	0.0142204961691091	70.0666859832667	0	1.00068152675209	0.911593282658352	0.911593282658352
QualEngag	=~	QIadvisor		0.988843601155686	0.0141831260006108	69.7197219507955	0	0.993109562476677	0.918349540618514	0.918349540618514
QualEngag	=~	QIfaculty		0.988863448799806	0.013833098670014	71.4853173818073	0	0.993129495745341	0.930869145274908	0.930869145274908
