lhs	op	rhs	group	est.std	se	z	pvalue	ci.lower	ci.upper
Belong	=~	sbvalued	1	0.879422448525839	0.00749914287094845	117.269728508935	0	0.864724398583859	0.894120498467818
Belong	=~	sbmyself	1	0.848277530570805	0.00823472828150762	103.012206544294	0	0.832137759716577	0.864417301425034
Belong	=~	sbcommunity	1	0.898726899333453	0.0070711420663873	127.097842313981	0	0.884867715553767	0.912586083113138
Gains	=~	pganalyze	1	0.696484325405581	0.0133304702307414	52.2475436612443	0	0.670357083856344	0.722611566954817
Gains	=~	pgthink	1	0.771302358638301	0.0114175509072918	67.5540985016069	0	0.748924370068357	0.793680347208246
Gains	=~	pgwork	1	0.739745039179227	0.01264288549763	58.5107758286584	0	0.714965438943208	0.764524639415245
Gains	=~	pgvalues	1	0.698410400977014	0.0131313925800438	53.1863164336744	0	0.672673344453271	0.724147457500756
Gains	=~	pgprobsolve	1	0.758218988437645	0.011778989193433	64.3704630326313	0	0.73513259384423	0.78130538303106
SupportEnv	=~	SEacademic	1	0.834736015350056	0.00960805209087082	86.8787978515633	0	0.815904579290364	0.853567451409747
SupportEnv	=~	SEwellness	1	0.807921823408492	0.0100334499763496	80.5228336527204	0	0.788256622814163	0.827587024002822
SupportEnv	=~	SEnonacad	1	0.738640435763752	0.0119466925107446	61.8280277239442	0	0.715225348708318	0.762055522819185
SupportEnv	=~	SEactivities	1	0.711056311178339	0.012194578362407	58.3092166081248	0	0.68715537678137	0.734957245575308
SupportEnv	=~	SEdiverse	1	0.761413354028302	0.0112290089989879	67.8077071713922	0	0.73940490080821	0.783421807248395
Satisf	=~	sameinst	1	0.867095988051958	0.0169573281011955	51.1339984033704	0	0.833860235699586	0.900331740404331
Satisf	=~	evalexp	1	0.840025121128096	0.0174816557037633	48.0518055819658	0	0.805761705558591	0.874288536697602
DevAdj	=~	Belong	1	0.549021329165198	0.0211763099795965	25.9262038426045	0	0.507516524279733	0.590526134050664
DevAdj	=~	Gains	1	0.113253033495918	0.0250471823057993	4.52158778233892	6.13774969027148e-06	0.0641614582623423	0.162344608729493
DevAdj	=~	SupportEnv	1	0.442893674200184	0.0234609316263615	18.8779235732708	0	0.396911093168758	0.488876255231609
DevAdj	=~	Satisf	1	0.515681953713043	0.023150592839934	22.2751079109953	0	0.470307625526022	0.561056281900065
EmoDiss	=~	MHWdacad	1	0.923845022248276	0.0035800489221544	258.053742375209	0	0.916828255297962	0.93086178919859
EmoDiss	=~	MHWdlonely	1	0.939780659781577	0.00314674288653435	298.65187391163	0	0.933613157055362	0.945948162507791
EmoDiss	=~	MHWdmental	1	0.951004886825777	0.00255174044963984	372.688721911355	0	0.946003567446589	0.956006206204965
EmoDiss	=~	MHWdexhaust	1	0.942719117803871	0.00291734376760796	323.142965964838	0	0.937001229088837	0.948437006518905
EmoDiss	=~	MHWdsleep	1	0.92915932799036	0.00346144145363204	268.431328519339	0	0.922375027406648	0.935943628574073
EmoDiss	=~	MHWdfinancial	1	0.880806555514338	0.00528341238944283	166.711679988172	0	0.870451257515557	0.891161853513119
QualEngag	=~	QIadmin	1	0.877078655485354	0.00568816594649563	154.193577285787	0	0.865930055092136	0.888227255878573
QualEngag	=~	QIstudent	1	0.889654917292006	0.00539011772292986	165.052966006172	0	0.879090480682632	0.900219353901379
QualEngag	=~	QIadvisor	1	0.913588247670041	0.00441819627866974	206.778556235874	0	0.904928742087219	0.922247753252862
QualEngag	=~	QIfaculty	1	0.917952520508915	0.00419648371332138	218.743258217577	0	0.909727563569096	0.926177477448734
QualEngag	=~	QIstaff	1	0.90291098880231	0.00476425766077756	189.517665309258	0	0.893573215374117	0.912248762230503
sbvalued	~~	sbvalued	1	0.226616157028819	0.0131898292493811	17.1811289398953	0	0.200764566737799	0.252467747319839
sbmyself	~~	sbmyself	1	0.280425231128697	0.0139706697098251	20.0724258001377	0	0.253043221657535	0.307807240599859
sbcommunity	~~	sbcommunity	1	0.192289960414478	0.0127100511441289	15.1289682656629	0	0.167378717930324	0.217201202898633
pganalyze	~~	pganalyze	1	0.514909584464333	0.0185689270547979	27.7296358020476	0	0.478515156205378	0.551304012723288
pgthink	~~	pgthink	1	0.405092671558993	0.0176127679317245	22.9999437413429	0	0.370572280744751	0.439613062373236
pgwork	~~	pgwork	1	0.452777277009724	0.0187050235897948	24.2061858321715	0	0.416116104443754	0.489438449575694
pgvalues	~~	pgvalues	1	0.512222911807127	0.0183422021180074	27.9259223353696	0	0.476272856258678	0.548172967355576
pgprobsolve	~~	pgprobsolve	1	0.425103965572594	0.0178621063795037	23.7992069099079	0	0.390094880380743	0.460113050764444
SEacademic	~~	SEacademic	1	0.303215784677511	0.016040373896746	18.9032865835517	0	0.271777229541333	0.33465433981369
SEwellness	~~	SEwellness	1	0.347262327260297	0.0162124863390699	21.4194368462438	0	0.315486437935872	0.379038216584721
SEnonacad	~~	SEnonacad	1	0.454410306654735	0.0176486201478512	25.7476393535537	0	0.419819646788119	0.489000966521351
