lhs	op	rhs	label	est	se	z	pvalue	std.lv	std.all	std.nox
Belong	=~	sbvalued		1	0	NA	NA	0.684167492017205	0.874173701448763	0.874173701448763
Belong	=~	sbmyself		0.993964946437312	0.0128473716365244	77.3671825302792	0	0.680038504557031	0.849686657406867	0.849686657406867
Belong	=~	sbcommunity		1.01563698256405	0.0122288462768423	83.0525594624041	0	0.694865807160766	0.896181836942948	0.896181836942948
Gains	=~	pganalyze		1	0	NA	NA	0.505731002006504	0.715528220225807	0.715528220225807
Gains	=~	pgthink		1.02033636576687	0.0202655314250984	50.3483646376626	0	0.516015732642952	0.785879971872616	0.785879971872616
Gains	=~	pgwork		1.03577247380103	0.0215148558423873	48.1421991106451	0	0.523822251026152	0.749086920195019	0.749086920195019
Gains	=~	pgvalues		1.02687201457268	0.0224034616405232	45.8354173586854	0	0.519321012862277	0.707259924434237	0.707259924434237
Gains	=~	pgprobsolve		1.02211401886311	0.0208550001921413	49.010501531823	0	0.516914746924536	0.761593028885087	0.761593028885087
SupportEnv	=~	SEacademic		1	0	NA	NA	0.642473350449404	0.84850460296056	0.84850460296056
SupportEnv	=~	SEwellness		0.980421243996806	0.0139246043852216	70.4092710193867	0	0.6298945214824	0.825182239510263	0.825182239510263
SupportEnv	=~	SEnonacad		0.952443188437501	0.0149979176308063	63.5050286235166	0	0.611919366388154	0.770989380299277	0.770989380299277
SupportEnv	=~	SEactivities		0.941549596197196	0.0156229810607576	60.2669613779549	0	0.604920523683096	0.743302609895507	0.743302609895507
SupportEnv	=~	SEdiverse		0.958863949460532	0.014383509725736	66.6641152086032	0	0.616044534235056	0.795702857941	0.795702857941
Satisf	=~	sameinst		1	0	NA	NA	0.616211296176108	0.895099075247824	0.895099075247824
Satisf	=~	evalexp		0.98100461036687	0.0186485371758116	52.6049094960272	0	0.604506122508906	0.867599302884368	0.867599302884368
DevAdj	=~	Belong		1	0	NA	NA	0.524773838033983	0.524773838033983	0.524773838033983
DevAdj	=~	Gains		0.399341954685574	0.0246384647065426	16.2080697576717	0	0.283504510447889	0.283504510447889	0.283504510447889
DevAdj	=~	SupportEnv		0.97477224240635	0.0362065725980948	26.9225218643767	0	0.544731696412358	0.544731696412358	0.544731696412358
DevAdj	=~	Satisf		1.0067187611732	0.0361250271328403	27.8676264372413	0	0.586560910543632	0.586560910543632	0.586560910543632
EmoDiss	=~	MHWdacad		1	0	NA	NA	1.11903601372024	0.92557205853653	0.92557205853653
EmoDiss	=~	MHWdlonely		1.00216389176871	0.00825890307144438	121.343462091685	0	1.12145748653922	0.939104425433715	0.939104425433715
EmoDiss	=~	MHWdmental		1.0147040764736	0.00787267380479736	128.889383916208	0	1.13549040484269	0.954054929303824	0.954054929303824
EmoDiss	=~	MHWdexhaust		1.01055803062805	0.00804292920409059	125.645521051471	0	1.13085083022699	0.94593281529908	0.94593281529908
EmoDiss	=~	MHWdsleep		1.00347438681665	0.00844906704378644	118.767478304557	0	1.12292397769366	0.933365015331804	0.933365015331804
EmoDiss	=~	MHWdfinancial		0.991124682541765	0.0099325341836728	99.7856804934017	0	1.10910421385127	0.882010274941221	0.882010274941221
QualEngag	=~	QIadmin		1	0	NA	NA	1.00483464420545	0.893834578940491	0.893834578940491
QualEngag	=~	QIstudent		1.02417533316604	0.0103520046380948	98.9349762650923	0	1.02912685650589	0.909911435369287	0.909911435369287
