lhs	op	rhs	label	est	se	z	pvalue	std.lv	std.all	std.nox
Belong	=~	sbvalued		1	0	NA	NA	0.68416749177823	0.87417370129676	0.87417370129676
Belong	=~	sbmyself		0.993964946171574	0.012847371638729	77.3671824963183	0	0.680038504137689	0.849686657174192	0.849686657174192
Belong	=~	sbcommunity		1.01563698274984	0.0122288462842559	83.0525594272478	0	0.69486580704517	0.896181836854425	0.896181836854425
Gains	=~	pganalyze		1	0	NA	NA	0.505731001962844	0.715528220233186	0.715528220233186
Gains	=~	pgthink		1.02033636566711	0.0202655314204057	50.3483646443989	0	0.516015732547953	0.785879971746023	0.785879971746023
Gains	=~	pgwork		1.03577247368365	0.0215148558317225	48.1421991290528	0	0.523822250921564	0.749086920160999	0.749086920160999
Gains	=~	pgvalues		1.02687201441697	0.0224034616309775	45.8354173712646	0	0.519321012738696	0.707259924357985	0.707259924357985
Gains	=~	pgprobsolve		1.02211401874466	0.0208550001818952	49.0105015502224	0	0.516914746820007	0.761593028853942	0.761593028853942
SupportEnv	=~	SEacademic		1	0	NA	NA	0.642473350368675	0.84850460287055	0.84850460287055
SupportEnv	=~	SEwellness		0.980421244319935	0.0139246043954467	70.4092709908895	0	0.629894521610854	0.825182239557168	0.825182239557168
SupportEnv	=~	SEnonacad		0.952443188686559	0.0149979176393017	63.5050286041514	0	0.611919366471278	0.77098938034199	0.77098938034199
SupportEnv	=~	SEactivities		0.941549596537124	0.0156229810694707	60.2669613661013	0	0.60492052382548	0.743302610024813	0.743302610024813
SupportEnv	=~	SEdiverse		0.958863949977891	0.0143835097355678	66.6641151990042	0	0.616044534490037	0.795702858094002	0.795702858094002
Satisf	=~	sameinst		1	0	NA	NA	0.616211296214352	0.895099075128173	0.895099075128173
Satisf	=~	evalexp		0.981004610658587	0.0186485372005168	52.6049094419804	0	0.604506122726183	0.867599303038939	0.867599303038939
DevAdj	=~	Belong		1	0	NA	NA	0.524773838054591	0.524773838054591	0.524773838054591
DevAdj	=~	Gains		0.399341954497375	0.0246384647205067	16.2080697408472	0	0.283504510250863	0.283504510250863	0.283504510250863
DevAdj	=~	SupportEnv		0.974772243513456	0.0362065726845369	26.9225218306775	0	0.544731696930609	0.544731696930609	0.544731696930609
DevAdj	=~	Satisf		1.00671876092725	0.036125027196773	27.8676263811139	0	0.586560910182077	0.586560910182077	0.586560910182077
EmoDiss	=~	MHWdacad		1	0	NA	NA	1.11903601363129	0.925572058490781	0.925572058490781
EmoDiss	=~	MHWdlonely		1.00216389188401	0.00825890307571165	121.343462042949	0	1.1214574865791	0.93910442542157	0.93910442542157
EmoDiss	=~	MHWdmental		1.01470407670311	0.00787267380884902	128.889383879028	0	1.13549040500927	0.954054929328665	0.954054929328665
EmoDiss	=~	MHWdexhaust		1.01055803059218	0.00804292920915756	125.645520967856	0	1.13085083009697	0.945932815260946	0.945932815260946
EmoDiss	=~	MHWdsleep		1.0034743865405	0.00844906704666417	118.76747823142	0	1.12292397729538	0.933365015269483	0.933365015269483
EmoDiss	=~	MHWdfinancial		0.991124682845117	0.00993253419021636	99.7856804582042	0	1.10910421410258	0.882010274892714	0.882010274892714
QualEngag	=~	QIadmin		1	0	NA	NA	1.00483464408356	0.893834578938902	0.893834578938902
QualEngag	=~	QIstudent		1.02417533313564	0.0103520046362562	98.9349762797279	0	1.02912685635051	0.909911435366826	0.909911435366826
QualEngag	=~	QIadvisor		1.01038048668465	0.00974138398027957	103.720425016616	0	1.01526531672674	0.926384610844492	0.926384610844492
QualEngag	=~	QIfaculty		1.01050360724198	0.0096031546828114	105.226213741061	0	1.01538903252815	0.932864997254839	0.932864997254839
QualEngag	=~	QIstaff		1.00194417438123	0.0098762814314046	101.449536583197	0	1.00678821785596	0.919410036123478	0.919410036123478
EmoDiss	~	x_FASt	a1	0.155218069014699	0.0387831431893567	4.0022044695257	6.27550286940171e-05	0.138706946982889	0.0680577137646515	0.138706946982889
EmoDiss	~	XZ_c	a1z	0.00586236319992053	0.0135614552633329	0.432281277052252	0.665536993307288	0.0052387618704934	0.00724592135534504	0.0052387618704934
EmoDiss	~	cohort	g1	0.0216015735488728	0.0289087539314234	0.747232952347772	0.454922956325893	0.0193037340047487	0.00965169326720467	0.0193037340047487
EmoDiss	~	hgrades_c		-0.0566641803161079	0.0153628863212351	-3.68838114995258	0.000225685401605391	-0.0506366011691006	-0.0583743482145116	-0.0506366011691006
EmoDiss	~	bparented_c		-0.101905766816954	0.0103195171379522	-9.87505185123188	0	-0.091065672217526	-0.186829007701991	-0.091065672217526
EmoDiss	~	pell		0.607158014622793	0.0410584635562213	14.7876457625213	0	0.542572363379579	0.269746200762469	0.542572363379579
EmoDiss	~	hapcl		-0.00211251546741394	0.0327585165685616	-0.0644875192377095	0.948582044631996	-0.00188779935737617	-0.000871061881682146	-0.00188779935737617
EmoDiss	~	hprecalc13		-0.0491857896311875	0.0302564056774814	-1.62563227620241	0.104027904803151	-0.0439537146544361	-0.0215883465093874	-0.0439537146544361
EmoDiss	~	hchallenge_c		-0.0068020700243947	0.0120537210900244	-0.564312876794872	0.572541219513656	-0.00607850859269656	-0.00730855354505541	-0.00607850859269656
EmoDiss	~	cSFcareer_c		-0.0194949122360011	0.0180258628999139	-1.08149675520356	0.279476203279992	-0.0174211660737708	-0.0139755434764067	-0.0174211660737708
