lhs	op	rhs	label	est.std	se	z	pvalue	ci.lower	ci.upper
Belong	=~	sbvalued		0.699966527407063	0.0134581326650043	52.0106722700999	0	0.673589072084492	0.726343982729633
Belong	=~	sbmyself		0.707386338372887	0.0131986882654542	53.595200079418	0	0.681517384729425	0.733255292016348
Belong	=~	sbcommunity		0.740858311377501	0.0126997006419411	58.3366751914449	0	0.715967355504857	0.765749267250146
Gains	=~	pganalyze		0.632020503322698	0.016817758395004	37.580543641919	0	0.599058302567794	0.664982704077602
Gains	=~	pgthink		0.459769422774367	0.0184753037606402	24.88562184043	0	0.423558492800074	0.495980352748659
Gains	=~	pgwork		0.524178302887536	0.0178326074760097	29.3943722808185	0	0.489227034484118	0.559129571290955
Gains	=~	pgvalues		0.518679832063137	0.0182972457832936	28.3474266130654	0	0.482817889311604	0.55454177481467
Gains	=~	pgprobsolve		0.59691784096389	0.0161537648275763	36.9522428570264	0	0.565257043687111	0.62857863824067
SupportEnv	=~	SEacademic		0.559254371520462	0.0157288323041374	35.556000643058	0	0.528426426685482	0.590082316355441
SupportEnv	=~	SEwellness		0.621661156455879	0.0151162733350728	41.1252921057931	0	0.592033805138673	0.651288507773085
SupportEnv	=~	SEnonacad		0.617984932907489	0.0150207212944905	41.1421609383142	0	0.588544860148474	0.647425005666504
SupportEnv	=~	SEactivities		0.668076708991245	0.0139543735946626	47.8757935251768	0	0.64072663931889	0.6954267786636
SupportEnv	=~	SEdiverse		0.561078455628973	0.0164017137733045	34.2085262176801	0	0.528931687348561	0.593225223909384
Satisf	=~	sameinst		0.701900660376709	0.0243633964525949	28.8096391544764	0	0.654149280788552	0.749652039964866
Satisf	=~	evalexp		0.740816444904125	0.0247710778078337	29.90650833408	0	0.692266024542531	0.789366865265718
DevAdj	=~	Belong		0.509125881766183	0.0246364193799574	20.6655794380727	0	0.460839387073442	0.557412376458924
DevAdj	=~	Gains		0.58790649860462	0.0275647863609403	21.3281717807069	0	0.533880510095637	0.641932487113604
DevAdj	=~	SupportEnv		0.402043678924984	0.027176053272978	14.7940421990837	0	0.348779593268005	0.455307764581962
DevAdj	=~	Satisf		0.558905012540433	0.0271600007988701	20.5782399153568	0	0.505672389154568	0.612137635926297
EmoDiss	=~	MHWdacad		0.539181046496726	0.0154847016175092	34.8202412816952	0	0.508831589015059	0.569530503978393
EmoDiss	=~	MHWdlonely		0.492395959673684	0.0166258857385932	29.6162242069726	0	0.459809822414963	0.524982096932404
EmoDiss	=~	MHWdmental		0.621227908483599	0.0142136795007905	43.7063399698192	0	0.593369608574254	0.649086208392943
EmoDiss	=~	MHWdexhaust		0.564363987393087	0.0152907527558492	36.9088426452517	0	0.534394662695116	0.594333312091058
EmoDiss	=~	MHWdsleep		0.585388319247645	0.0147174109144069	39.775224232858	0	0.55654272390973	0.614233914585559
EmoDiss	=~	MHWdfinancial		0.586413675618726	0.0150017373264899	39.0897176011237	0	0.557010810753276	0.615816540484177
QualEngag	=~	QIadmin		0.73195178970575	0.0110891906552037	66.0058801822723	0	0.710217375403852	0.753686204007647
QualEngag	=~	QIstudent		0.684004458616354	0.0118751650661404	57.5995748106821	0	0.660729562776251	0.707279354456458
QualEngag	=~	QIadvisor		0.715054355591531	0.0110171192884676	64.9039314968687	0	0.693461198572753	0.736647512610309
QualEngag	=~	QIfaculty		0.694094985337906	0.0113390394877445	61.2128554705271	0	0.671870876322649	0.716319094353163
QualEngag	=~	QIstaff		0.689730651601864	0.0113760356590427	60.6301414898963	0	0.667434031423297	0.712027271780431
EmoDiss	~	x_FASt	a1	0.132486761688195	0.0262648798538094	5.04425538687472	4.55290864564972e-07	0.0810085431164573	0.183964980259933
EmoDiss	~	XZ_c	a1z	0.272603644635741	0.0258697409115129	10.5375483105215	0	0.221899884159793	0.323307405111688
EmoDiss	~	cohort	g1	0.00874491049933989	0.0192578246500925	0.454096485882058	0.649759382463174	-0.0289997322354291	0.0464895532341089
EmoDiss	~	hgrades_c		0.0156123172979459	0.0195083580024119	0.800288640182618	0.423543583230339	-0.0226233617842952	0.053847996380187
EmoDiss	~	bparented_c		-0.0894549491083373	0.0193281850889926	-4.62821256607698	3.68835332631434e-06	-0.127337495769287	-0.0515724024473877
EmoDiss	~	pell		0.109481933493617	0.0193180292420801	5.66734484774124	1.45027274633946e-08	0.0716192919268488	0.147344575060386
EmoDiss	~	hapcl		-0.00464570881577034	0.0192874389419323	-0.240867065334954	0.809658148761969	-0.0424483944959729	0.0331569768644322
EmoDiss	~	hprecalc13		-0.0257103515885933	0.019459504172811	-1.3212233652138	0.186426897762806	-0.0638502789243098	0.0124295757471231
EmoDiss	~	hchallenge_c		0.0405691923252341	0.0190900855853098	2.12514460157543	0.0335745489101422	0.00315331211623969	0.0779850725342286
EmoDiss	~	cSFcareer_c		0.0285161908573478	0.0192755242303659	1.4793989785463	0.139033712975468	-0.00926314241729842	0.0662955241319941
QualEngag	~	x_FASt	a2	0.0438019518155339	0.0250721579946556	1.74703556929047	0.0806311683760059	-0.00533857486868911	0.0929424784997569
QualEngag	~	XZ_c	a2z	-0.278098216598768	0.0242784246142796	-11.4545412652187	0	-0.325683054444126	-0.230513378753409
QualEngag	~	EmoDiss	d	-0.173378158821085	0.0228805933357099	-7.57752022761106	3.530509218308e-14	-0.218223297703983	-0.128533019938186
QualEngag	~	cohort	g2	0.0168213849124517	0.0184855452212304	0.909975048673849	0.362835668665665	-0.0194096179557463	0.0530523877806498
QualEngag	~	hgrades_c		0.0123770147529386	0.0184635367640184	0.6703490729392	0.50263529119554	-0.0238108523317687	0.0485648818376459
QualEngag	~	bparented_c		0.0310068391877285	0.0182399725274602	1.69993891937326	0.089142415266781	-0.0047428500450934	0.0667565284205505
QualEngag	~	pell		-0.0365126850950612	0.0186665857450794	-1.95604518114332	0.0504598319596601	-0.0730985208697456	7.31506796232267e-05
QualEngag	~	hapcl		0.00206577562952899	0.0185283840898068	0.111492487392112	0.911225822651782	-0.0342491898782173	0.0383807411372753
QualEngag	~	hprecalc13		0.0564387055404417	0.0186028265291298	3.03387796752636	0.00241432068611558	0.019977835532701	0.0928995755481823
QualEngag	~	hchallenge_c		-0.0116388333289129	0.0179969927233534	-0.646709898027021	0.517819715853922	-0.046912290896715	0.0236346242388891
QualEngag	~	cSFcareer_c		-0.0118880744132356	0.0182997734789395	-0.64962959388088	0.515931512288045	-0.0477549713571982	0.023978822530727
DevAdj	~	x_FASt	c	-0.0257502732042849	0.0317027162700207	-0.812241859182121	0.416652864792795	-0.0878864553056175	0.0363859088970477
DevAdj	~	XZ_c	cz	0.109695487914115	0.0406670146669841	2.69740694792559	0.00698818122847378	0.0299896038080637	0.189401372020165
DevAdj	~	EmoDiss	b1	-0.446909531621233	0.0306188949641372	-14.5958739577206	0	-0.506921462997357	-0.38689760024511
DevAdj	~	QualEngag	b2	0.417221966345678	0.0275759236075846	15.1299362546437	0	0.363174149234384	0.471269783456971
DevAdj	~	cohort	g3	-0.0402770468677387	0.0238556298911535	-1.68836652192843	0.0913408928082511	-0.0870332222829168	0.00647912854743939
DevAdj	~	hgrades_c		0.106397985192706	0.021757838711318	4.89009899394835	1.00785278944748e-06	0.0637534049370919	0.149042565448321
DevAdj	~	bparented_c		0.00617350285702392	0.023996323610996	0.2572686948677	0.796971357158361	-0.0408584271818963	0.0532054328959441
DevAdj	~	pell		0.00286291717122156	0.0248211853683394	0.115341678035786	0.908174304491026	-0.0457857122043162	0.0515115465467593
DevAdj	~	hapcl		0.0542660786179915	0.0239231602999392	2.26834907836694	0.0233079388116009	0.00737754603373234	0.101154611202251
DevAdj	~	hprecalc13		-0.00251069568345608	0.0236955270758114	-0.105956524006551	0.915616846755194	-0.0489530753467401	0.0439316839798279
DevAdj	~	hchallenge_c		0.061681780315963	0.0254609834435592	2.42260007170173	0.0154098808528993	0.0117791697556164	0.11158439087631
DevAdj	~	cSFcareer_c		0.00862102622020827	0.0229277144148318	0.376008967323466	0.706910229444154	-0.0363164682806819	0.0535585207210985
sbvalued	~~	sbvalued		0.510046860509698	0.0188404849637366	27.0718541211342	0	0.473120188529506	0.54697353248989
sbmyself	~~	sbmyself		0.4996045682834	0.0186731436524151	26.7552468712885	0	0.463005879246524	0.536203257320276
sbcommunity	~~	sbcommunity		0.451128962462877	0.0188173578716221	23.9740863483928	0	0.414247618750297	0.488010306175458
pganalyze	~~	pganalyze		0.600550083379724	0.0212583365933075	28.2500975908335	0	0.558884509285612	0.642215657473837
pgthink	~~	pgthink		0.788612077881726	0.0169887593237896	46.4196391773837	0	0.755314721465079	0.821909434298372
pgwork	~~	pgwork		0.725237106781942	0.0186949320175355	38.7932465387777	0	0.688595713334148	0.761878500229737
pgvalues	~~	pgvalues		0.730971231810956	0.0189808250099139	38.5110358179459	0	0.693769498394668	0.768172965227244
pgprobsolve	~~	pgprobsolve		0.643689091139008	0.0192849407242292	33.3778101962373	0	0.605891301875529	0.681486880402487
SEacademic	~~	SEacademic		0.687234547935254	0.0175928368420077	39.0633161727672	0	0.652753221339029	0.721715874531478
SEwellness	~~	SEwellness		0.613537406553939	0.0187943996075264	32.6446930663452	0	0.576701060212133	0.650373752895744
SEnonacad	~~	SEnonacad		0.618094622699326	0.0185651592966546	33.2932571610472	0	0.581707579110634	0.654481666288018
SEactivities	~~	SEactivities		0.553673510903427	0.0186451839146031	29.6952560746684	0	0.51712962194568	0.590217399861175
SEdiverse	~~	SEdiverse		0.685190966629007	0.0184052965508606	37.2279232087119	0	0.649117248264541	0.721264684993473
sameinst	~~	sameinst		0.50733546296274	0.0342013675284118	14.8337771155287	0	0.440302014385035	0.574368911540445
evalexp	~~	evalexp		0.451190994959614	0.0367016430477098	12.2934821847919	0	0.379257096412658	0.52312489350657
MHWdacad	~~	MHWdacad		0.709283799098695	0.0166981151931695	42.4768778328247	0	0.676556094710382	0.742011503487008
MHWdlonely	~~	MHWdlonely		0.757546218897032	0.0163730380239204	46.2679081176189	0	0.725455654052643	0.789636783741421
MHWdmental	~~	MHWdmental		0.614075885721093	0.0176598687272771	34.7723924341863	0	0.579463179043925	0.648688592398261
MHWdexhaust	~~	MHWdexhaust		0.681493289733775	0.0172591006839202	39.486025501242	0	0.647666073987741	0.71532050547981
MHWdsleep	~~	MHWdsleep		0.657320515688418	0.0172308011517022	38.1479949714052	0	0.62354876600631	0.691092265370525
MHWdfinancial	~~	MHWdfinancial		0.656119001047335	0.0175944476830074	37.2912530628063	0	0.621634517260766	0.690603484833904
QIadmin	~~	QIadmin		0.46424657754655	0.016233506042861	28.5980475395032	0	0.432429490359729	0.49606366473337
QIstudent	~~	QIstudent		0.532137900592948	0.0162453317305461	32.7563579137241	0	0.500297635484172	0.563978165701724
QIadvisor	~~	QIadvisor		0.48869726854958	0.0157556782647784	31.0172155293408	0	0.457816706598614	0.519577830500546
QIfaculty	~~	QIfaculty		0.518232151328772	0.0157407409842317	32.9229832221948	0	0.487380865909705	0.54908343674784
QIstaff	~~	QIstaff		0.524271628240868	0.0156928009744375	33.4084163238207	0	0.493514303514416	0.555028952967321
Belong	~~	Belong		0.740790836515806	0.025086077764684	29.5299585477123	0	0.691623027583655	0.789958645447958
Gains	~~	Gains		0.654365948898455	0.0324110353373331	20.1896033893343	0	0.590841486935628	0.717890410861283
SupportEnv	~~	SupportEnv		0.838360880236465	0.0218519206489785	38.3655466127485	0	0.79553190277144	0.88118985770149
Satisf	~~	Satisf		0.687625186957179	0.0303597219802909	22.649258362892	0	0.62812122529516	0.747129148619198
DevAdj	~~	DevAdj		0.557021039448849	0.0313272553296783	17.7807162991757	0	0.495620747268189	0.618421331629509
EmoDiss	~~	EmoDiss		0.836022777576602	0.0138439098856825	60.3892097304984	0	0.808889212795446	0.863156342357758
QualEngag	~~	QualEngag		0.864904552292752	0.0125523426973623	68.9038351760821	0	0.840302412684317	0.889506691901186
x_FASt	~~	x_FASt		1	0	NA	NA	1	1
x_FASt	~~	XZ_c		0.631915912927993	0	NA	NA	0.631915912927993	0.631915912927993
x_FASt	~~	cohort		2.55365811929605e-15	0	NA	NA	2.55365811929605e-15	2.55365811929605e-15
x_FASt	~~	hgrades_c		4.26809999830158e-14	0	NA	NA	4.26809999830158e-14	4.26809999830158e-14
x_FASt	~~	bparented_c		-2.30013977035089e-15	0	NA	NA	-2.30013977035089e-15	-2.30013977035089e-15
x_FASt	~~	pell		-0.00205161897163509	0	NA	NA	-0.00205161897163509	-0.00205161897163509
x_FASt	~~	hapcl		1.28996910518799e-14	0	NA	NA	1.28996910518799e-14	1.28996910518799e-14
x_FASt	~~	hprecalc13		1.07488564661293e-14	0	NA	NA	1.07488564661293e-14	1.07488564661293e-14
x_FASt	~~	hchallenge_c		-1.89699328496031e-15	0	NA	NA	-1.89699328496031e-15	-1.89699328496031e-15
x_FASt	~~	cSFcareer_c		-2.73463697782052e-15	0	NA	NA	-2.73463697782052e-15	-2.73463697782052e-15
XZ_c	~~	XZ_c		1	0	NA	NA	1	1
