lhs	op	rhs	label	est.std	se	z	pvalue	ci.lower	ci.upper
Belong	=~	sbvalued		0.712942291644935	0.0104545448890883	68.1944837588344	0	0.692451760187565	0.733432823102306
Belong	=~	sbmyself		0.694893108901121	0.0106238659466375	65.4086857262217	0	0.67407071426913	0.715715503533112
Belong	=~	sbcommunity		0.726014572776189	0.0104144399056391	69.7123013195433	0	0.705602645641979	0.746426499910398
Gains	=~	pganalyze		0.609803902179526	0.0128135293331778	47.5906275564981	0	0.58468984617165	0.634917958187402
Gains	=~	pgthink		0.485382110371541	0.0140317364926063	34.5917350021005	0	0.457880412205477	0.512883808537606
Gains	=~	pgwork		0.493965869387485	0.0139358035055951	35.4458118750859	0	0.466652196420892	0.521279542354078
Gains	=~	pgvalues		0.533028117880382	0.0135347349480018	39.3822354060267	0	0.506500524842003	0.559555710918761
Gains	=~	pgprobsolve		0.598875547484981	0.012904585077519	46.4079661521451	0	0.57358302549761	0.624168069472351
SupportEnv	=~	SEacademic		0.550613299384994	0.0125694364590123	43.8057267865979	0	0.525977656619366	0.575248942150623
SupportEnv	=~	SEwellness		0.602804270793762	0.0119382632729648	50.493464334872	0	0.579405704740794	0.626202836846731
SupportEnv	=~	SEnonacad		0.619479086262425	0.0117304894832631	52.8093126161778	0	0.596487749354203	0.642470423170646
SupportEnv	=~	SEactivities		0.666330207847682	0.011198808423952	59.5000988160966	0	0.644380946666972	0.688279469028392
SupportEnv	=~	SEdiverse		0.55875581652468	0.0124862048532056	44.7498517839254	0	0.534283304708808	0.583228328340553
Satisf	=~	sameinst		0.689019313266173	0.0174622578302242	39.4576302769736	0	0.654793916830181	0.723244709702165
Satisf	=~	evalexp		0.73995467731394	0.0181777885581666	40.7065290118312	0	0.704326866421349	0.77558248820653
DevAdj	=~	Belong		0.546108888003747	0.0189781775922178	28.7756232309516	0	0.508912343430795	0.583305432576699
DevAdj	=~	Gains		0.530035789048349	0.0201016428998271	26.3677845482424	0	0.490637292934602	0.569434285162095
DevAdj	=~	SupportEnv		0.353650216743835	0.019949970667109	17.7268539711133	0	0.314548992743671	0.392751440744
DevAdj	=~	Satisf		0.548862662992	0.0204066973452746	26.8962024430227	0	0.508866271151852	0.588859054832147
EmoDiss	=~	MHWdacad		0.546924178824762	0.0124322966620934	43.9922078510527	0	0.522557325121941	0.571291032527582
EmoDiss	=~	MHWdlonely		0.496029988567885	0.0130706734158959	37.949841816462	0	0.470411939419044	0.521648037716726
EmoDiss	=~	MHWdmental		0.626173873953273	0.0114275463920254	54.7951285842291	0	0.603776294593242	0.648571453313303
EmoDiss	=~	MHWdexhaust		0.590801335590911	0.011896480048097	49.6618607522833	0	0.567484663153841	0.61411800802798
EmoDiss	=~	MHWdsleep		0.566021615533373	0.0121914689634625	46.427679652856	0	0.542126775446348	0.589916455620397
EmoDiss	=~	MHWdfinancial		0.582674181163966	0.011985271267126	48.615852589183	0	0.559183481135457	0.606164881192476
QualEngag	=~	QIadmin		0.724512302665396	0.0085712164220607	84.5285274562241	0	0.707713027174459	0.741311578156333
QualEngag	=~	QIstudent		0.687204079868492	0.00919668101635039	74.7230526585342	0	0.669178916299142	0.705229243437842
QualEngag	=~	QIadvisor		0.708743674576642	0.00883553249751006	80.2151624450901	0	0.691426349097289	0.726061000055995
QualEngag	=~	QIfaculty		0.702287146682904	0.00895486876603095	78.4251746208647	0	0.684735926415201	0.719838366950608
QualEngag	=~	QIstaff		0.684279686512577	0.00924167325764888	74.042834823903	0	0.666166339770698	0.702393033254456
EmoDiss	~	x_FASt	a1	0.116223144678005	0.0233032757628534	4.98741661304419	6.11920168980262e-07	0.0705495634610074	0.161896725895003
EmoDiss	~	XZ_c	a1z	0.215114337328394	0.0218492392009423	9.84539257179796	0	0.172290615404946	0.257938059251841
EmoDiss	~	cohort	g1	-0.0065782981723434	0.0157121043673157	-0.418677092422296	0.675452139460177	-0.0373734568536166	0.0242168605089298
EmoDiss	~	hgrades_c		0.0125159081243245	0.0168696377125976	0.741919200492262	0.45813629186434	-0.0205479742246055	0.0455797904732546
EmoDiss	~	bparented_c		-0.0689024084168206	0.0156422477288516	-4.40489177841957	1.05836701340678e-05	-0.0995606506026233	-0.038244166231018
EmoDiss	~	pell		0.100251822266659	0.0155894240537912	6.43075856559814	1.26968657809812e-10	0.0696971125815062	0.130806531951812
EmoDiss	~	hapcl		0.0109451153038472	0.0160870686227788	0.680367291300622	0.496271926310595	-0.0205849598136235	0.0424751904213179
EmoDiss	~	hprecalc13		-0.0230608368686837	0.0159483553921154	-1.44596958756541	0.148185732112641	-0.0543190390498751	0.00819736531250768
EmoDiss	~	hchallenge_c		0.0186199477691875	0.0157168004246038	1.18471618052991	0.236129682780899	-0.0121844150152398	0.0494243105536148
