lhs	op	rhs	label	est.std	se	z	pvalue	ci.lower	ci.upper
Belong	=~	sbvalued		0.698427962868492	0.0134856741131733	51.7903633891199	0	0.671996527299428	0.724859398437556
Belong	=~	sbmyself		0.705861369872663	0.0131983454827612	53.4810496356997	0	0.679993088070934	0.731729651674392
Belong	=~	sbcommunity		0.739397061098871	0.0127243008917389	58.1090519149006	0	0.714457889622612	0.764336232575131
Gains	=~	pganalyze		0.629844089935004	0.0167914676006297	37.5097701353624	0	0.596933418190199	0.662754761679809
Gains	=~	pgthink		0.45767326043252	0.0184117587001636	24.8576612308337	0	0.421586876488158	0.493759644376883
Gains	=~	pgwork		0.521977530287504	0.0177698700042179	29.3743021284683	0	0.487149225069278	0.55680583550573
Gains	=~	pgvalues		0.516491748918149	0.0183426725474561	28.1579332336596	0	0.480540771344923	0.552442726491374
Gains	=~	pgprobsolve		0.594685930666025	0.0161258346674361	36.8778387556529	0	0.563079875497203	0.626291985834847
SupportEnv	=~	SEacademic		0.558219967900631	0.0157083462125362	35.5365205444185	0	0.527432175067374	0.589007760733888
SupportEnv	=~	SEwellness		0.620635696986996	0.0151228938162579	41.0394799122229	0	0.590995369765107	0.650276024208886
SupportEnv	=~	SEnonacad		0.616955619470272	0.0150115668408692	41.0986825033215	0	0.587533489110653	0.646377749829891
SupportEnv	=~	SEactivities		0.667075328857308	0.0139612023075324	47.7806505602604	0	0.639711875153667	0.69443878256095
SupportEnv	=~	SEdiverse		0.560046168798179	0.0163890734066352	34.1719238728555	0	0.527924175181191	0.592168162415167
Satisf	=~	sameinst		0.700022700612691	0.024421064967572	28.6647081747758	0	0.652158292812137	0.747887108413245
Satisf	=~	evalexp		0.739085347506903	0.024847758951968	29.7445475439292	0	0.690384634864513	0.787786060149293
DevAdj	=~	Belong		0.502756957288793	0.0244738647970187	20.5426058147562	0	0.454789063724134	0.550724850853452
DevAdj	=~	Gains		0.581363229910932	0.0276613067327369	21.0172005078449	0	0.527148064949452	0.635578394872412
DevAdj	=~	SupportEnv		0.396296638229019	0.0269244661979889	14.7188299041791	0	0.343525654177994	0.449067622280043
DevAdj	=~	Satisf		0.552526752514568	0.0272890379525894	20.2472052504929	0	0.499041220954746	0.60601228407439
EmoDiss	=~	MHWdacad		0.5397176812847	0.0154559411208725	34.9197552619968	0	0.509424593340619	0.570010769228782
EmoDiss	=~	MHWdlonely		0.491716365845053	0.0166720555546611	29.493445738164	0	0.459039737409666	0.524392994280439
EmoDiss	=~	MHWdmental		0.617222726673202	0.0142151652670971	43.4200176414301	0	0.589361514715407	0.645083938630997
EmoDiss	=~	MHWdexhaust		0.566695760989164	0.0152537489417574	37.1512447958171	0	0.536798962434104	0.596592559544225
EmoDiss	=~	MHWdsleep		0.586021392884404	0.0147477698568082	39.7362718956366	0	0.557116295112774	0.614926490656033
EmoDiss	=~	MHWdfinancial		0.587883128989284	0.0149668379617504	39.2790468161473	0	0.558548665621807	0.617217592356762
QualEngag	=~	QIadmin		0.732301130623637	0.0110598285405108	66.2127019366807	0	0.710624265009048	0.753977996238226
QualEngag	=~	QIstudent		0.682666150491771	0.0118727471015209	57.4985843338918	0	0.659395993775238	0.705936307208305
QualEngag	=~	QIadvisor		0.714219349581033	0.0110511003902188	64.6287993377728	0	0.692559590826667	0.735879108335398
QualEngag	=~	QIfaculty		0.695571240535952	0.0113138564622181	61.479588578728	0	0.673396489343749	0.717745991728155
QualEngag	=~	QIstaff		0.690061073110751	0.0113426445711472	60.8377586710326	0	0.667829898261864	0.712292247959638
EmoDiss	~	x_FASt	a1	0.13270944652174	0.0262549025318585	5.05465393980064	4.31171861769997e-07	0.0812507831416882	0.184168109901792
EmoDiss	~	XZ_c	a1z	0.272484993822199	0.0258703658069962	10.5327074172453	0	0.22178000857361	0.323189979070788
EmoDiss	~	cohort	g1	0.00883718168992318	0.019258164267185	0.458879754441669	0.646320518056086	-0.0289081266821156	0.046582490061962
EmoDiss	~	hgrades_c		0.0156040486057301	0.0195111094052354	0.799751991629092	0.423854503281109	-0.0226370231269519	0.0538451203384121
EmoDiss	~	bparented_c		-0.0895132217301713	0.0193239085923575	-4.6322523884	3.61708817697703e-06	-0.127387386611736	-0.0516390568486065
EmoDiss	~	pell		0.109476597983488	0.0193174773748488	5.66723055288916	1.45124012806974e-08	0.0716150380566172	0.147338157910359
EmoDiss	~	hapcl		-0.00456872423155657	0.0192884388436882	-0.236863349521499	0.81276280379013	-0.0423733696831887	0.0332359212200756
EmoDiss	~	hprecalc13		-0.0258592416138392	0.0194660466852636	-1.32842800759413	0.184036752068094	-0.0640119920383312	0.0122935088106529
EmoDiss	~	hchallenge_c		0.0405896269968702	0.0190943559906257	2.1257395125972	0.0335249549734908	0.00316537694725715	0.0780138770464832
