lhs	op	rhs	label	est.std	se	z	pvalue	ci.lower	ci.upper
Belong	=~	sbvalued		0.812980884065936	0.0613780792277715	13.2454598497453	0	0.692682059339258	0.933279708792614
Belong	=~	sbmyself		0.659107675209263	0.0743664862297705	8.86296648698467	0	0.51335204054212	0.804863309876408
Belong	=~	sbcommunity		0.669035413557278	0.0691490170575786	9.67527004758708	0	0.533505830558079	0.804564996556478
Gains	=~	pganalyze		0.787105438821321	0.0610802330992161	12.8864183858431	0	0.667390381779546	0.906820495863096
Gains	=~	pgthink		0.473916560270075	0.0801688736905804	5.91147833882764	3.39050854059053e-09	0.316788455155397	0.631044665384753
Gains	=~	pgwork		0.401847881866977	0.0886967912757534	4.53057969839804	5.88220589747834e-06	0.228005365422234	0.57569039831172
Gains	=~	pgvalues		0.531640393033675	0.0697152594668288	7.62588272782137	2.42028619368284e-14	0.395000995305826	0.668279790761525
Gains	=~	pgprobsolve		0.639612607082042	0.0483360969509431	13.2326076665063	0	0.544875597904957	0.734349616259127
SupportEnv	=~	SEacademic		0.616536072990123	0.0651418682523948	9.46451321600617	0	0.488860357329777	0.74421178865047
SupportEnv	=~	SEwellness		0.62653735641704	0.0701500557187331	8.93138786559405	0	0.489045773694845	0.764028939139235
SupportEnv	=~	SEnonacad		0.601390228430076	0.0675679726160294	8.90052202465235	0	0.46895943559427	0.733821021265882
SupportEnv	=~	SEactivities		0.73609501030914	0.0522455061812032	14.0891545342893	0	0.633695699839917	0.838494320778363
SupportEnv	=~	SEdiverse		0.66408154562364	0.067722534332706	9.80591692509842	0	0.531347817389759	0.796815273857522
Satisf	=~	sameinst		0.662158477669672	0.204770878005	3.2336555086388	0.00122216778524353	0.260814931697227	1.06350202364212
Satisf	=~	evalexp		0.732693781048059	0.218180074182242	3.35820667306242	0.000784499337884048	0.305068693506588	1.16031886858953
DevAdj	=~	Belong		0.202002336683695	0.266517795697689	0.757931890269821	0.448491757871483	-0.320362944122779	0.72436761749017
DevAdj	=~	Gains		0.731731235481256	0.195763135424891	3.73783978220966	0.000185608158332018	0.348042540547831	1.11541993041468
DevAdj	=~	SupportEnv		0.164235441764865	0.207316760738808	0.792195677665347	0.428246588482462	-0.242097942674706	0.570568826204435
DevAdj	=~	Satisf		0.551952820534938	0.137386742442835	4.01751152055009	5.88159607395333e-05	0.282679753393701	0.821225887676175
EmoDiss	=~	MHWdacad		0.62780304961184	0.0457248038618493	13.7300326428661	0	0.538184080842458	0.717422018381223
